Whitby Ravine Lot & Never Live-In 4 Bedroom House, 9Ft Ceiling	4
1 Br+Den Plus Balcony Located In Richmond Hill, Parking/Locker Inc	1
2 Bedroom 2 Bath House	2
1 Br+Den At Fuse Condos! Den (Can Single Bed/Workstation/Desk/Shelf!)	1
Bright 1 bedroom with a beautiful lake view	1
Unique Studio Coach House Apartment for rent in North Oakville	
very large furnished 2 bedroom Royal York and Lakeshore	2
YONGE & FINCH 1+1, 1000 sqft condo, $1750/month	2
1+Den ~ Yonge & Davenport ~ North of Yonge & Bloor	1
Short term 4 months Condo At Bloor East	
Furnished basement apartment for rent	
3 BDRM 2ND FLR, LIV ROOM, BRICK, LARGE CLOSETS, EAT-IN KIT, D/W, LNDRY	3
Clean basement unit, free parking, near Kipling subway	
1 Bedroom + Den. Appliances, Wi-Fi included in	1
Furnished basement/ground level apartment	
NEW Condo Yonge and College near UofT	
FURNISHED 1-Bedroom+Den, FREE Parking, Wi-fi, Hydro, near CN Tower	1
Extremely Bright 2 Bed 2 Bath Corner Unit on Harbour	2
Awesome Value for 3 Bedroom Brampton Home, Will Go Fast!	3
Bachelor/1 junior bedroom condo + parking & locker - Imm./Feb (York)	1
3Bedrm 3Bathrm Townhouse Walkout Basement 2 Parking spaces + Backyard	3
Downtown Chic Furn. 2 Bdrs, 2 Baths to share with roommate, April 1st	2
Large 3 Bedroom House for Rent with parking in upper beaches toronto	3
Condo available for Rent IMMEDIATELY in the heart of Downtown	
Spacious 1 bedroom basement apartment Dundas and Ossington	1
Bright Furn. 2 Bdrs, 2 Baths Condo to share with roommate April 1	2
MOVE IN APRIL 1 - 2 Bed + Den 2 Bath St Lawrence Market	2
Stunning Upscale Townhouse in Queen West	
Queen West Boutique Condo - 1 plus 1 bed / 2 bath	2
4 Bedroom House for Rent - March 1	4
Beautiful 2 Bedroom plus 1 Bathroom with Private Entrance	2
24 Grand Magazine St Toronto	
Magnificent 2 Bedroom Plus Den with Impeccable Detail and Direct Water	2
LARGE BRIGHT TOP FLOOR 1 BEDROOM WITH SUNNY DECK DTOWN. FURNISHED	1
Exclusive Townhome On Richmond St W	
Divine 2 Bedroom 2 Bathroom Penthouse with King Size Master	2
Spacious, All-Inclusive Harbourfront Condo near York Street	
Beautiful 2 Bed 2 Bath + Parking in the Fashion District	2
Fantastic Opportunity! Newer Mattamy Luxury Rhythm!	
Stunning 2 Bed 2 Bath Boutique Building in King West	2
Village East Community Rare - Stunning & Modern !	
Loft-Style Unit on Trendy King Street East with Parking	0
COLLEGE/LANSDOWNE-3 BED/2 BATH/2 CAR PARKING-ST.CLARENS AVE	3
Beautiful One Bedroom Basement Apartment For Rent	1
NEW 648SF 1 Bedroom Britt Residence @ Bay/Wellesley - Steps to UFT	1
Waterfront Communities Lofts 399 - Stunning/Sophisticated Lofts!	0
Quiet large one bedroom in heart of Junction	1
Memphis condo 1 bedroom + 1 den at 942 Yonge st.	1
Spacious and Beautifully Renovated High Park Area House with Yard	
3 Bed/3 Bath Sun-Filled Victorian Home in Little Italy	3
BLOOR W/RUNNYMEDE-3 BED/4 BATH/1 CAR PARKING-BERESFORD AVE	3
Stunning Lake Front Bright 1 Bedroom Unit W/ A Breathtaking Water View	1
Beautiful 1 Bedroom Suite with French Doors and Great Location	1
Bayview/ Major Mackenzie House for Rent	
Spotless & Immaculate In Prestigious Castlemore	
Beautiful 1 Bed 1.5 Bath Corner Suite with Hotel Amenities - Furnished	1
RENOVATED 2 BEDROOM, STEPS FROM OSSINGTON SUBWAY. ALL INCLUSIVE!	2
ALL INCLUSIVE! LARGE 3BR UPPER DUPLEX ANNEX	3
Trendy 1 Bedroom plus Den with Balcony and Pet Friendly	1
DUNDAS/DELAWARE-3 BED/2 BATH/2 CAR PARKING-DELAWARE AVE	3
Classic One Bedroom plus Den with Minimalist Design	1
Modern 1 Bedroom and 1 Bathroom with Spacious Living and Pet Friendly	1
John/Leslie House for Rent	
MODERN Living Old Woodbridge Village 2 Bedroom + Large Patio	2
1 Br+Den Condo Short Walk to Cn Tower, Union Station,Laminate Flooring	1
ART CONDOS- 2 BED/2 BATH - DOVERCOURT ROAD	2
Markham/14th House for Rent	
BLOOR W/CRAWFORD ST-1 BED/1 BATH/1 CAR PARKING-CRAWFORD ST	1
Sleek 1 Bedroom Suite with Luxurious Amenities and City Views	1
Large One Bedroom ~ 1000sqft -$1450	1
Steeles/Kennedy House for Rent	
Elegant 2 Bedroom plus 1.5 Bathrooms with Hardwood Floors	2
Charming 1 Bedroom plus 1 Bathroom with Stainless Steel Appliances	1
Bright luxury 2 bedroom, parking, SE corner	2
Renovated Lower Level Studio with Private Entrance - Furnished	0
Charming 1 bed in Leslieville - All inclusive!!	1
Charming 2 Bedroom plus 1 Bathroom with Hardwood Flooring	2
Lovely 2 Bedroom plus 1 Bathroom with Spacious Layout	2
ASAP***Brand New 1+Den Condo Unit with Great View	1
Stylish 1 Bedroom plus 1 Bathroom with Spa-Like Bathroom	1
2+1 Apartment for rent, right next to 401	3
Luxury units 1 Bedr, 33 Harbour Sq N, Move in: 01-Apr	1
1 Br + 1 Ba - fully furnished - Distillery District - $2,395/MO	1
YONGE/WELLESLEY ST-2 BED/1 BATH-YONGE ST	2
DUNDAS/DEGRASSI-3 BED/3 BATH-FIRST AVE	3
DAVENPORT/CHRISTIE- 2 BED/1 BATH- DAVENPORT RD	2
THE BEACHES-2 BED/1 BATH/1 CAR PARKING-WINEVA AVE	2
COLLEGE/SPADINA-2 BED/1 BATH-SPADINA AVE	2
QUEEN E/LOGAN- 3 BED/3 BATH/1 CAR PARKING- LOGAN AVE	3
KENSINGTON - 3 BED/2 BATH/2 CAR PARKING-D'ARCY ST	3
DUFFERIN/ST.CLAIR-1 BED/1 BATH- ASHBURNHAM RD	1
THOMPSON RESIDENCES-2 BED/2 BATH/1 CAR PARKING-STEWART ST	2
KING W/DUFFERIN-2 BED/1 BATH -LAIDLAW ST	2
DUFFERIN/HALLAM-3 BED/1 BATH - GLADSTONE AVE	3
GERRARD/PARLIAMENT-1 BED/1 BATH-GERRARD ST E	1
BLOOR/BATHURST-4 BED/5 BATH/1 CAR PARKING-MARKHAM ST	4
LOGAN/DEGRASSI-3 BED/2 BATH - FIRST AVE	3
AVENUE/DAVENPORT-2 BED/1 BATH- CHICORA AVE	2
QUEEN/GLADSTONE-1 BED/1 BATH - BEACONSFIELD AVE	1
DUNDAS/QUEBEC-1 BED/1 BATH/1 CAR PARKING-DUNDAS ST W	1
QUEEN E/CARLAW-1 BED/1 BATH- CARLAW AVE	1
QUEEN W/BEVERLEY-1 BED+1 BATH/1 CAR PARKING- BEVERLEY ST	1
DUFFERIN/QUEEN W-2 BED/2 BATH-FLORENCE ST	2
KING E/RIVER ST-2 BED/2 BATH/1 CAR PARKING-TROLLEY CRES	2
$1750+ hydro 1 Bedroom Corso Italia	1
Upscale Condo 2 Bedr, 295 Adelaide St W, Available: Immediate	2
Contemporary 2 Bedroom plus 1 Bathroom with Hardwood Floors	2
Classic 2 Bedroom 2 Bathroom Corner Suite with Parking	2
Attractive 1 Bedroom plus 1 Bathroom with Sizable Kitchen	1
Tastefully Upgraded 1 Bedroom Unit Overlooking Lake Ontario	1
Exclusive 2 Bedroom plus 2.5 Bathroom with Hardwood Flooring	2
Luxury units 2 Bedr, 290 Adelaide St W, Move in: Immediate	2
New Condos 1 Bedr, 101 Peter St E, Move in: Immediate	1
Warden/7 1 bed+den suite with locker, parking available immediately!	1
New Condos 1 Bedr, 375 King St W, Move in: Imme	1
Warden/Enterprise 1B+D with locker, parking available mid-March 2019!	1
Large high park/junction  2 bedroom renovated	2
Beautiful new 1 Bedr, 352 Front St W, Move in: March 1st/Tba	1
Birchmount/7 1bed+den suite with locker, parking available immediately	1
Birchmount/7 1 bed + den suite available mid-March, 2019!	1
Luxury furnished 1 bedroom Park lawn and Queensway	1
Upscale Condo 1 Bedr, 525 Adelaide St W, Move in: Immediate	1
Charming 1 Bedroom plus Den with Balcony and Beautiful Views	1
Stunning One Bedroom Plus Solarium,  11th floor	1
Modern Studio Suite with Balcony and Parking Space	0
Elegant 1 Bedroom with 1 Bathroom plus Stainless Steel Appliances	1
Bright 1 Bedroom plus 1 Bathroom with Trendy Decor	1
Exquisite 1 Bedroom plus Den with Private Rooftop Patio and Fireplace	1
Apr 1st **Location!!! Luxury 1Br + Den Condo	1
bachelor available  in the Annex!!	0
Modern 1 Bedroom plus 2 Bathroom with Stainless Steel Appliances	1
+ sunroom- prime location, Bay & Bloor	
Markham Fieldgate Built 2180SF 4 Bedrooms Link By Garage w/ W/O Bsmnt	4
2200SF 4 Bedroom Freehold Townhouse In High Demand Area	4
3 Bedrm Detached In North Oshawa Walk Out To Large Entertainer's Deck	3
Sleek 2 Bedroom with 2 Bathroom with Stunning Sunrise Views	2
King St W/Shaw St 1 Bedroom Loft With Double Closets And Semi-Ensuite	1
Luxury units 2 Bedr, 70 Temperance St, Possession date: Immediate/Tba	2
GORGEOUS VIEWS!! 2 BED + DEN	2
Beautiful 1 Bedroom plus 1 Bathroom with Stainless Steel Appliances	1
VAUGHAN Never Lived-In End Unit Townhouse 3 Bedrooms+SS Appliances	3
***2 BED Little Italy, Newly Renovated Apartment**	2
***2 BED Little Italy, Newly Renovated Apartment**	2
Spacious 1 Bedroom plus Den with Balcony and Hardwood Flooring	1
Stylized 1 Bedroom Suite with Balcony and City Views	1
Spacious 2 bed 2 bath with a view!	2
Fabulous Condos 1 Bedr, 87 Peter St, Possession date: Imme	1
Beautiful 2 bed + den on a high floor for lease!	2
Tastefully Upgraded 1 Bedroom Condo Unit In Brookers Lane	1
Cresford 5 Star Condo - Steps To Wellesley Subway Station	
Dt 1 Bedroom For RENT	1
Immaculate unit in the 629 King Residences	
7/Birchmount 1B+D suite with locker, parking available immediately!	1
3 Bed Steps to Subway, High Park & More! 99 Transit Score 85 Walkscore	3
ASAP***Spacious Furnished 2 bedrooms bungalow***	2
Not your Typical Yonge & Eg Condo - 2 bedroom, 2 baths	2
Steps To Ttc Finch Subway - 2 Br Tridel Luxury Bldg - Rooftop Garden	2
Rental - 4 Bedrooms + 1 Den – Pape and Danforth	4
1 Bedroom unit- danforth and woodbine	1
7/Warden 1 bedroom suite available immediately!	1
recent renovations back deck parking included private entrance!	
2 Beds X 2 Baths - Yonge /Finch - Parking and Locker Inc	2
Fabulous Condos 1 Bedr, 10 Yonge St, starting: Immediate	1
Newly Renovated 2 Bedroom Main Floor Unit in Woodbridge!	2
recent renovations parking included high ceiling back balcony!	
Warden/7 1 bed+den 2 bathroom suite with locker available immediately!	1
Live/work studio	0
Live/Work studio	0
2-2 bedroom furnished luxury Royal York and Lakeshore	2
Beautiful new 0 Bedr, 560 King St W, Available: Immediate	0
Luxury House Rent - Furnished or Unfurnished	
Warden/7 1B+D suite with locker and parking available March 1, 2019!	1
Birchmount/Enterprise 1B+D, locker, parking available March 1, 2019!	1
7/Warden 1B+D suite with parking available immediately!	1
2 Bedroom, 1 Bathroom - Bond Residences	2
Luxury Condo For Rent - Furnished or Unfurnished	
5 Bedroom Loft	5
Beautiful new 2 Bedr, 10 York St, ready for: Immediate	2
Stunning 1 Bedroom And Den Condo In Town Centre Crt	1
1 Bedroom, 1 Bathroom - Boutique I	1
Basement studio - Toronto Upper Beaches/Leslieville	0
entertainment district locker included great views of the park!	
1+1 Bedroom, 1 Bathroom - Empire Plaza	2
Menkes Built Se Corner 2 Bedroom -  Steps To Subway Station, UFT	2
Hwy 427/Burnhamthorpe 2 Br+Study; w/2 Balconies 1 Parking 1 Locker	2
New Condos 0 Bedr, 199 Richmond St W, ready for: Immediate	0
2 Bedrm Detached - 7 Mins Walk To Donlands Subway Station - March 19	2
STYLISH 1 Bedroom + Den (Can Be Used As 2nd Bedroom) 610SF Unit	1
Basement apartment in Roncesvalles Village available May 1st.	
FULLY FURNISHED - One Bedroom Condo, Parking & Utilities Included	1
2 Bedroom, 2 Bathroom - Four Hundred Wellington	2
Beautiful new 1 Bedr, 228 Queens Quay W, Possession date: 19-Mar	1
1+1 Bedroom Condo With Stunning South View @ Brian Harrison Way	2
Looking for a CONDO to rent or buy?	
Looking for a CONDO to rent or buy?	
Studio Apartment - Bisha Hotel and Private Residences	0
1 Bedroom, 1 Bathroom - Downtown Condos At Wellington West	1
Upscale Condo 1 Bedr, 68 Shuter St, Available: 01-Mar-19	1
Eglinton and Redpath -Millwood - New build - 1.5/2	1
87 peter - NEW - RAVEN - 1Bed move in now	1
New Build - 1bed - NOIR - Peter and King W - Topaz Feb 1 M/I	1
New build - Holly -Eglinton Redpath 1.5/2 w/ locker	1
Detached House For Rent	
One bedroom apartment ( 7th floor/ Low-rise Building 7 floors).	1
VILLAGE ON THE GRANGE 1 BEDROOM	1
Stunning bachelor	0
Amazing 1Br+Den Condo Unit In Heintzman St	1
Trendy One + DEN (Usable 2nd Bedroom) in Upscale Musee Condo w/PARKING	1
3 bedroom home in Williamsburg neighbourhood.	3
GRID -New Build -1+den (can be 2nd bed) Suite 06	1
Furnished rental in the heart of Yorkville!	
Rare availability at the Fashion House Lofts! Modern + luxury finishes	0
brand new never lived in before over 700sqft + 2 den spaces!	
brand new never lived in before be the first + den!	
BRAND NEW 2 BDRM CONDO FOR RENT - NORTH YORK TORONTO - YORKDALE	2
New Build - 1bed - NOIR - Peter and King W - Nighthawk	1
FURNISHED 1+DEN CONDO FOR RENT DOWNTOWN TORONTO - UNION STATION	1
Harbourview Estates II: Large 2 + Den in Downtown Toronto - City Place	2
Library District: Modern Unfurnished 2 Bdrm Condo for Rent - Toronto	2
House for rent	
1BR+Den condo w/ locker+parking, seeks loving tenant(s) for April 1st	1
BEACHES STUDIO APT	0
Beautiful 2 bedroom available for lease!	2
Upscale, Luxury 1BR in Downtown, Toronto	1
5 Bedroom * 4 Baths House Sheppard/Don Valley Pkwy	5
New Build - 1bed - NOIR - Peter and King W - Nightlife	1
The Eglinton-Roehampton - 510 SqFt 1 bed, 1 bath - March 26 move in	1
AJAX* 2BR Bsmt ** 2 BATH * **NEW**	2
The Eglinton / Redpath -Manor 1+den (can be 2 bed) 2bath April 28	1
1+Den bed - The Eglinton - Brair Hill - March 6, 2019 - $2350	1
Apr 1st  Spacious Bright 1 Bedroom Basement	1
Stunning 2 Bedroom 2 Bathroom Suite with City and Waterviews	2
Elegant 2 Bedroom Suite with Marble Bathroom and Den	2
Gorgeous 2 Bedroom 2 Bathroom Suite with Den & City Views - Furnished	2
Gorgeous 1 Bedroom Main Floor Suite with Office Area - Furnished	1
North York Toronto Furnished Entire Floor Suite on Romney Road	
Stylish Two Level Townhouse with Exposed Concrete	
Superb 3 Bedroom with 2.5 Bathroom plus Fireplace and Hardwood Floors	3
1 Bedroom Suite with 2 Levels and Stainless Steel Appliances	1
Bright 2 Bedroom 1.5 Bathroom Loft with Skylights, Fireplace	2
Central 1 Bedroom Suite with Den, Storage Locker and Balcony	1
Sophisticated 1 Bedroom plus 2 Bathrooms with Balcony	1
Trendy 3 Bedroom 2 Bathroom Home with Patio, Skylight and Balcony	3
Stylish 2 Bedroom 2 Bathroom Suite with 2 Balconies and Parking	2
Charming One Bedroom Plus Den With Convenient Wall Kitchen and Balcony	1
Ample 2 Bedroom Second Floor Suite with Private Entrance - Furnished	2
Exquisite 1 Bedroom plus 1 Bathroom and Hardwood Floors	1
Spacious 2 Bedroom 2 Bathroom Suite with City Views and Sunny Solarium	2
Modern 1 Bedroom plus 1 Bathroom with Balcony and Sweeping City Views	1
Spacious 3 Bedroom plus 2.5 Bathroom with Garage and Balcony	3
Fresh 2 Bedroom 1 Bathroom Suite with High Ceilings	2
Classic 2 Bedroom Corner Suite with Parking & Office Area - Furnished	2
Gorgeous 3 Bed 2 Bath Suite with Ample Layout & Parking - Furnished	3
Chic 2 Bedroom Suite with Balcony and Amazing Building Amenities	2
Stylish 2 Bedroom 2 Bathroom Suite with Patio & Parking	2
Dazzling 3 Bedroom 2 Bathroom Corner Suite with Parking and Balcony	3
Charming 3 Bedroom plus 1.5 Bathroom with Hardwood Floors and Private	3
Comfortable 2 Bedroom 2 Bathroom Suite with Hardwood Floors	2
Decadent 3 Bedroom Home with Fireplace and 3 Outdoor Parking Spots	3
Trendy 1 Bedroom 2 Bathrooms Suite with Office Area and City Views	1
